endpoint,seed,feature,level_type,level,n,raw_mae,primary_mae,baseline_mae,graph_mae,delta_baseline_minus_primary,raw_to_primary_gap_closed,primary_shift_abs,baseline_shift_abs
IC50,23,bao_format_first,transition,BAO_0000251->BAO_0000249,9,1.1477983100951945,1.1511554341882695,1.1477983100951945,1.1552863083234863,-0.0033571240930749813,-0.002924837982028875,0.004186900684135075,0.0
IC50,23,bao_format_first,transition,BAO_0000251->BAO_0000251,22,0.20742453042828377,0.2080638678793789,0.20896737286407888,0.2159136243787768,0.0009035049846999876,-0.0030822653896096044,0.00942340537891916,0.007540065088049436
IC50,23,bao_format_first,transition,BAO_0000251->BAO_0000357,9,0.5035073754740805,0.497698352407552,0.4978470767298856,0.5124705948554308,0.00014872432233359323,0.011537116136698111,0.04450382822316179,0.02393397147040726
IC50,23,bao_format_first,transition,BAO_0000252->BAO_0000019,1,0.028963695935317446,0.028963695935317446,0.028963695935317446,0.028963695935317446,0.0,0.0,0.0,0.0
IC50,23,bao_format_first,transition,BAO_0000252->BAO_0000219,1,0.3979400086720375,0.9187872624279088,0.915333398249504,0.9182791246276745,-0.003453864178404764,-1.3088587284650934,1.3167272710999463,1.3132734069215415
IC50,23,bao_format_first,transition,BAO_0000252->BAO_0000221,2,0.8152214891874987,0.8152214891874987,0.8152214891874987,0.8152214891874987,0.0,0.0,0.0,0.0
IC50,23,bao_format_first,transition,BAO_0000357->BAO_0000019,1553,0.3240362996039083,0.20150303644963763,0.20893583517333583,0.2024633070274342,0.007432798723698203,0.3781467178339323,0.2025952427811477,0.2096336737666237
IC50,23,bao_format_first,transition,BAO_0000357->BAO_0000218,84,0.05864362295111988,0.057834631801109336,0.07774461483845034,0.06571644841330693,0.019909983037341004,0.013795040437471675,0.08139233847499759,0.10143564668438332
IC50,23,bao_format_first,transition,BAO_0000357->BAO_0000219,2974,0.7838204174618583,0.3880010662603178,0.3909463250941198,0.3912830035075083,0.0029452588338020336,0.5049872934967296,0.5857854838604317,0.5982340741312145
IC50,23,bao_format_first,transition,BAO_0000357->BAO_0000220,3,0.49236407865760395,0.12752516363195157,0.2170380871842911,0.15965492793815775,0.08951292355233953,0.7409941765458602,0.5360936957426699,0.5647411123658769
IC50,23,bao_format_first,transition,BAO_0000357->BAO_0000221,129,0.5566895392943001,0.26456704996398905,0.2814892427767754,0.27546320144849556,0.01692219281278634,0.5247493777242996,0.4346955285706233,0.45311377897452143
IC50,23,bao_format_first,transition,BAO_0000357->BAO_0000224,26,0.5209156300465538,0.2696134666813006,0.3002840433734374,0.26878352458208093,0.030670576692136797,0.4824239260065868,0.4184286625916202,0.48263062408009094
IC50,23,bao_format_first,transition,BAO_0000357->BAO_0000249,36,0.17361712206210378,0.24217144149572326,0.2714273921344751,0.22970698334221046,0.029255950638751832,-0.3948592086965779,0.14785930597672525,0.1786734381244215
IC50,23,bao_format_first,transition,BAO_0000357->BAO_0000251,9,0.5035073754740805,0.5718824252457818,0.5760618082130856,0.5882951765462845,0.004179382967303802,-0.13579751380468325,0.09887769764593113,0.07255443273900515
IC50,23,bao_format_first,transition,BAO_0000357->BAO_0000357,27890,0.2931252252583919,0.14433801145500208,0.14556429178128574,0.1444342702421606,0.001226280326283663,0.5075892519049934,0.22147172704041346,0.22835405646631854
IC50,23,bao_format_first,transition,BAO_0000357->BAO_0000366,89,1.0898949804142144,0.8731935189782379,0.8856690192419321,0.8643469143270419,0.01247550026369415,0.1988278369294068,0.34690515308408976,0.3327017674848309
IC50,23,bao_format_first,transition,BAO_0000366->BAO_0000019,19,1.5650491979522123,0.7003690352249198,0.6944086177831931,0.7030943721740727,-0.005960417441726706,0.5524939176728008,1.0136879555898999,1.017304039347303
IC50,23,bao_format_first,transition,BAO_0000366->BAO_0000219,32,1.3835572778437484,0.6522003541657905,0.6357926295241457,0.630388835971091,-0.01640772464164475,0.5286061772720865,1.0560012212596186,1.0516321698471942
IC50,23,bao_format_first,transition,BAO_0000366->BAO_0000221,2,1.7862744612897483,1.7862744612897483,1.7862744612897483,1.7862744612897483,0.0,0.0,0.0,0.0
IC50,23,bao_format_first,transition,BAO_0000366->BAO_0000357,89,1.0898949804142144,0.8717555157581729,0.8839663835876019,0.8641942031956564,0.01221086782942904,0.20014723306014093,0.3624260967127593,0.35207676063357807
IC50,23,bao_format_first,transition,BAO_0000366->BAO_0000366,12,0.35546235899402073,0.25951904086471045,0.3222041958942628,0.2568585327791285,0.06268515502955235,0.26991133013587004,0.15758399833285075,0.11311646918519573
IC50,23,assay_organism_first,same_vs_different,same,53116,0.37630441586924235,0.19170016651316837,0.19497021387832775,0.19289683374453914,0.003270047365159373,0.4905715733620834,0.28512151231717786,0.2938307317748206
IC50,23,assay_organism_first,transition,Anopheles gambiae->Anopheles gambiae,4,0.2864588457614916,0.23668966554081416,0.22872591749458504,0.23551802670245636,-0.007963748046229124,0.17373937288749583,0.14730673951495588,0.1502393734575458
IC50,23,assay_organism_first,transition,Bacillus anthracis->Bacillus anthracis,38,0.8429564153863194,0.33743534305662626,0.3621130083319035,0.3119064100273249,0.02467766527527726,0.5997001305198174,0.6697795869852315,0.657836883320067
IC50,23,assay_organism_first,transition,Bos taurus->Bos taurus,16,0.2214983779396188,0.14682719313184445,0.19615602344865452,0.12418317080948527,0.04932883031681007,0.3371184272425235,0.1653876766936898,0.2198560371166332
IC50,23,assay_organism_first,transition,Callithrix jacchus->Callithrix jacchus,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC50,23,assay_organism_first,transition,Candida albicans->Candida albicans,30,0.6448393156215331,0.4562647027138852,0.4562647027138851,0.4562647027138851,-1.1102230246251565e-16,0.2924365936433154,0.6116512492875851,0.6116512492875849
IC50,23,assay_organism_first,transition,Canis lupus familiaris->Canis lupus familiaris,4,0.11704160301668409,0.11704160301668409,0.11704160301668409,0.11704160301668409,0.0,0.0,0.0,0.0
IC50,23,assay_organism_first,transition,Cavia porcellus->Cavia porcellus,40,0.25691037019333735,0.10166640757213333,0.10832713864513957,0.09910470393052784,0.006660731073006243,0.6042728540088729,0.19417110132600648,0.23608969155099144
IC50,23,assay_organism_first,transition,Cryptosporidium parvum->Cryptosporidium parvum,46,0.3731095676267304,0.22174427582525205,0.2269082043360422,0.2224841725180331,0.0051639285107901445,0.40568590284157113,0.3739930700899037,0.37536580754877175
IC50,23,assay_organism_first,transition,Electrophorus electricus->Electrophorus electricus,22,0.883924388396531,0.8364795120368845,0.8446108125475601,0.8351881573768986,0.008131300510675565,0.05367526564767952,0.24575382714912328,0.30090308197047616
IC50,23,assay_organism_first,transition,Equus caballus->Equus caballus,16,0.8683431131927966,0.8623160705744355,0.8734029381554496,0.8683431131927966,0.01108686758101407,0.006940853824705689,0.009548280021665578,0.007808671038018744
IC50,23,assay_organism_first,transition,Escherichia coli->Escherichia coli,6,0.1327864714294383,0.20110010000805292,0.20811622746204014,0.20474007858519597,0.00701612745398722,-0.5144622629340365,0.3297206052528237,0.3367367327068109
IC50,23,assay_organism_first,transition,Hepacivirus hominis->Hepacivirus hominis,14,0.7770366244143269,0.19091512085815351,0.1944794102543726,0.19151903700169917,0.0035642893962190836,0.7543035748127686,0.6116689273183132,0.6156212516210176
IC50,23,assay_organism_first,transition,Homo sapiens->Homo sapiens,49828,0.37292104266716797,0.1849296813201206,0.1885470553208007,0.18641095911867075,0.0036173740006801014,0.5041049976759548,0.2852412743550476,0.29372063157133393
IC50,23,assay_organism_first,transition,Human immunodeficiency virus 1->Human immunodeficiency virus 1,898,0.6240845546275361,0.304688746671805,0.29384213746267623,0.3011796713760248,-0.010846609209128777,0.5117829076003199,0.539420281223314,0.5596348268310122
IC50,23,assay_organism_first,transition,Leishmania major->Leishmania major,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC50,23,assay_organism_first,transition,Mus musculus->Mus musculus,264,0.32740459249456966,0.26064005046632677,0.26746302001163746,0.25979472458648073,0.0068229695453106975,0.20392060331087217,0.2843947893771315,0.2989387775602723
IC50,23,assay_organism_first,transition,Mycobacterium tuberculosis->Mycobacterium tuberculosis,8,3.5658634034672074,0.2679115524890097,0.0001633437829923201,0.23195808851677685,-0.2677482087060174,0.9248676906051672,3.561309998004244,3.5658634017926936
IC50,23,assay_organism_first,transition,Oryctolagus cuniculus->Oryctolagus cuniculus,166,0.3431536266036338,0.2659079002754813,0.26627776076252535,0.26588091828859695,0.0003698604870440714,0.22510537654138413,0.21915935152177682,0.22569847720583305
IC50,23,assay_organism_first,transition,Ovis aries->Ovis aries,74,0.7835763889856138,0.7845598211495896,0.7852560621409881,0.7848443775430898,0.0006962409913985335,-0.001255055892187991,0.0009834321639757987,0.0016796731553741732
IC50,23,assay_organism_first,transition,Photinus pyralis->Photinus pyralis,86,0.3700955951556886,0.2975429290223696,0.3041935548342753,0.2944946835907244,0.006650625811905675,0.19603763752659129,0.34010655191128675,0.35340360789051156
IC50,23,assay_organism_first,transition,Plasmodium falciparum->Plasmodium falciparum,24,0.06087366546806224,0.06545507460095738,0.06844143295906872,0.06585195926890934,0.0029863583581113406,-0.07526093751162079,0.03868009147092629,0.041666146543345293
IC50,23,assay_organism_first,transition,Pneumocystis carinii->Pneumocystis carinii,120,0.13676156666845204,0.1535091077293423,0.13186712345259197,0.1458074609546466,-0.02164198427675032,-0.12245794976516264,0.07687285096531625,0.09726114963011324
IC50,23,assay_organism_first,transition,Pseudomonas aeruginosa->Pseudomonas aeruginosa,36,0.4868355981270174,0.08514545209254451,0.08514545209254454,0.08514545209254454,2.7755575615628914e-17,0.8251043012874959,0.502224885352474,0.502224885352474
IC50,23,assay_organism_first,transition,Rattus norvegicus->Rattus norvegicus,856,0.33546812258683245,0.31641057567240516,0.3147115799755267,0.3117352514403709,-0.0016989956968784803,0.05680881619234759,0.1109485309979391,0.11919286214835811
IC50,23,assay_organism_first,transition,Saccharomyces cerevisiae S288c->Saccharomyces cerevisiae S288c,46,0.3552354616859868,0.20077359753712426,0.20077359753712426,0.20077359753712426,0.0,0.43481544161095137,0.32061879623172407,0.32061879623172396
IC50,23,assay_organism_first,transition,Schistosoma mansoni->Schistosoma mansoni,4,0.0028551409284385265,0.7355170562128095,0.7832861084824654,0.7446802663819589,0.04776905226965589,-256.6114716043327,0.7342938702650679,0.7820629225347238
IC50,23,assay_organism_first,transition,Severe acute respiratory syndrome coronavirus 2->Severe acute respiratory syndrome coronavirus 2,24,0.3546385322076571,0.465672613174176,0.55048824383357,0.48189513477913265,0.08481563065939396,-0.3130908541588012,0.15879871039186488,0.23109633441116353
IC50,23,assay_organism_first,transition,Staphylococcus aureus->Staphylococcus aureus,16,0.6201255853447214,0.1846999679294547,0.1973155513348807,0.18668579894424975,0.012615583405426012,0.7021571560754393,0.6441394327090864,0.6447003757156504
