endpoint,route_group,source_type,method,scope,n_runs,mean_mae,std_mae,mean_rmse,std_rmse,mean_bias,mean_n,mean_groups
EC50,ours_ablation,ours_ablation_same_split,somol_robust_blend_global,macro_assay_pair,5,0.42834015331206177,0.06148180151406513,0.45105159948459406,0.06447208300916699,-0.0065045163574019,6882.4,1518.4
EC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_bucket,micro,5,0.1642087462652076,0.030236674077462063,0.429214068168364,0.08592141621466318,0.00028300073531770006,6882.4,1.0
EC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_bucket,macro_target,5,0.27676317403209044,0.02614608143443556,0.3733712759671074,0.03783735597487878,0.0024968548167494803,6882.4,115.0
EC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_bucket,macro_assay_pair,5,0.42617240176935034,0.06218473143813137,0.4494295186388514,0.06446676989215565,-0.0060038509985229,6882.4,1518.4
EC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_global,micro,5,0.167919571104386,0.029779561332595524,0.42882380312955776,0.08702626790333859,-0.0014090571647142201,6882.4,1.0
EC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_global,macro_target,5,0.27962730426422144,0.026671476962896228,0.37347912131393046,0.03982695021432241,0.00083026229013598,6882.4,115.0
EC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_global,macro_assay_pair,5,0.4277277112907276,0.06093400646053762,0.45037133346468794,0.06387317930747592,-0.007329622656631521,6882.4,1518.4
EC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_assay_pair,micro,5,0.16777118254057105,0.02967275443743105,0.42792465698678167,0.08701779197293386,-0.0016536074303493402,6882.4,1.0
EC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_assay_pair,macro_target,5,0.28232841564210615,0.0254399718098609,0.3754914759549776,0.038474438198283833,0.0007630524723371397,6882.4,115.0
EC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_assay_pair,macro_assay_pair,5,0.42696485421824837,0.06040594208326265,0.4496821392846863,0.06346443207157315,-0.008591757278388939,6882.4,1518.4
EC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_target,micro,5,0.17021981214320392,0.029904826227698876,0.4356233768763801,0.08216703137461341,-0.0009096394663295402,6882.4,1.0
EC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_target,macro_target,5,0.27973569948989707,0.02753118787797269,0.3746700850306161,0.04018649669464601,0.0006058244150525402,6882.4,115.0
EC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_target,macro_assay_pair,5,0.43627443257402854,0.057530873887688586,0.45915839436035977,0.05949714920575739,-0.007183650818752041,6882.4,1518.4
EC50,support_shrinkage,ours_rerun_same_split,support_gated_val_micro,micro,5,0.1695446833259932,0.027337510155195543,0.4301593040450492,0.08277771876291978,-0.00422651738734398,6882.4,1.0
EC50,support_shrinkage,ours_rerun_same_split,support_gated_val_micro,macro_target,5,0.29642702594899106,0.018535775188409414,0.39282670381252666,0.023942350641390473,-0.0023837305700481403,6882.4,115.0
EC50,support_shrinkage,ours_rerun_same_split,support_gated_val_micro,macro_assay_pair,5,0.4315498884798785,0.057767712102470156,0.45503755163994575,0.06038172551913187,-0.02089125694975272,6882.4,1518.4
IC50,classic,ours_rerun_same_split,assay_mean,micro,5,0.604061457706827,0.033156294535819385,0.8316621372794117,0.03769412012396408,0.009432628662705039,52590.8,1.0
IC50,classic,ours_rerun_same_split,assay_mean,macro_target,5,0.6070152831066963,0.005889731875258906,0.726571821268859,0.007398366576450511,0.01860826059610506,52590.8,623.8
IC50,classic,ours_rerun_same_split,assay_mean,macro_assay_pair,5,0.8174996542806545,0.09513625375607133,0.8534967307548907,0.08962033386235001,-0.04714342279922969,52590.8,13694.8
IC50,classic,ours_rerun_same_split,identity,micro,5,0.37687873201438366,0.0033781357954774825,0.7644039090106471,0.01118669009825828,0.0,52590.8,1.0
IC50,classic,ours_rerun_same_split,identity,macro_target,5,0.43322131145175113,0.011336872135085255,0.5555664424898044,0.012593346996885378,0.0,52590.8,623.8
IC50,classic,ours_rerun_same_split,identity,macro_assay_pair,5,0.5341821748849455,0.02031285528225443,0.5519745191965129,0.023221109166486946,1.9820933840242526e-19,52590.8,13694.8
IC50,classic,ours_rerun_same_split,identity_bias,micro,5,0.21106736619038688,0.012474562968204985,0.46765386015912114,0.011399632767424507,-5.845212875815587e-19,52590.8,1.0
IC50,classic,ours_rerun_same_split,identity_bias,macro_target,5,0.2569592622742226,0.0069542047983938765,0.34550374601104916,0.010336155275859219,-9.312617665635037e-19,52590.8,623.8
IC50,classic,ours_rerun_same_split,identity_bias,macro_assay_pair,5,0.42831352029862063,0.008631466737037212,0.4450671774236164,0.008446310423911346,2.0638524865576695e-19,52590.8,13694.8
IC50,classic,ours_rerun_same_split,pair_affine,micro,5,0.19950791328585832,0.01416035052657844,0.4378368025248485,0.014249068026529423,0.0008196809843745004,52590.8,1.0
IC50,classic,ours_rerun_same_split,pair_affine,macro_target,5,0.2526588154509371,0.0075120757582075835,0.3407684621360292,0.009465102027732309,0.0079640921516646,52590.8,623.8
IC50,classic,ours_rerun_same_split,pair_affine,macro_assay_pair,5,0.43001102226867144,0.010516087839019337,0.4451636082535105,0.009005014508797734,-0.004638409417629841,52590.8,13694.8
IC50,classic,ours_rerun_same_split,pair_affine_bias_fallback,micro,5,0.1948373618273203,0.01228765459660907,0.44150950607038675,0.01185590469908251,0.00123480206092032,52590.8,1.0
IC50,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_target,5,0.2332400712240108,0.007128258794761421,0.3184919154363506,0.010232378964945223,0.00062991167253818,52590.8,623.8
IC50,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_assay_pair,5,0.4183210329358788,0.008450795744863907,0.4335206346160982,0.007454729229395666,0.00172413837264586,52590.8,13694.8
IC50,classic,ours_rerun_same_split,pair_affine_shrink_k10,micro,5,0.1955064552890677,0.01247114975756437,0.44121268790771706,0.012136474035224658,0.00069773331949412,52590.8,1.0
IC50,classic,ours_rerun_same_split,pair_affine_shrink_k10,macro_target,5,0.23541627527767592,0.006967379679959981,0.31893533360637144,0.010250904956184907,0.00028607070005542317,52590.8,623.8
IC50,classic,ours_rerun_same_split,pair_affine_shrink_k10,macro_assay_pair,5,0.41838307020245563,0.008744107719868355,0.43353371555587505,0.0078497660567164,0.0009258044756773199,52590.8,13694.8
IC50,classic,ours_rerun_same_split,pair_isotonic,micro,5,0.20461598727136518,0.012967529286454362,0.44394791125396305,0.0118795096958764,0.0028101657886479203,52590.8,1.0
IC50,classic,ours_rerun_same_split,pair_isotonic,macro_target,5,0.2609730262536243,0.0073606559321104156,0.35563632236059034,0.009381872329719203,0.0083259771996341,52590.8,623.8
IC50,classic,ours_rerun_same_split,pair_isotonic,macro_assay_pair,5,0.4339708256550964,0.009157585801613246,0.45279013340174146,0.007103448362579448,-0.003743307758684522,52590.8,13694.8
IC50,classic,ours_rerun_same_split,target_pair_affine,micro,5,0.19950791328585832,0.01416035052657844,0.4378368025248485,0.014249068026529423,0.0008196809843745004,52590.8,1.0
IC50,classic,ours_rerun_same_split,target_pair_affine,macro_target,5,0.2526588154509371,0.0075120757582075835,0.3407684621360292,0.009465102027732309,0.0079640921516646,52590.8,623.8
IC50,classic,ours_rerun_same_split,target_pair_affine,macro_assay_pair,5,0.43001102226867144,0.010516087839019337,0.4451636082535105,0.009005014508797734,-0.004638409417629841,52590.8,13694.8
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_global,micro,5,0.19563507316622425,0.015230917032955552,0.4298025274208803,0.015155720889902913,0.0006115320428425802,52590.8,1.0
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_global,macro_target,5,0.24123473114348118,0.006847062973160018,0.32642301419851033,0.009732817706684946,0.0037946648557407397,52590.8,623.8
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_global,macro_assay_pair,5,0.4195115818406519,0.014368668165891689,0.4346749400406992,0.012080233550462161,-0.005197193416510382,52590.8,13694.8
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector,micro,5,0.19613191081839326,0.015268169480977317,0.4362472873610937,0.01995758460073548,-0.00022190207833464002,52590.8,1.0
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector,macro_target,5,0.23784029282473185,0.009942847233627289,0.3230585850813427,0.011705482125735193,0.00155217118875496,52590.8,623.8
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector,macro_assay_pair,5,0.4221683740644827,0.015258508163475917,0.4371613350257072,0.013015206990510238,-0.006365294685860781,52590.8,13694.8
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_assay_pair,micro,5,0.19580282925897555,0.014604575495749587,0.43811398434128296,0.022568778575015096,-0.0021996033654547798,52590.8,1.0
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_assay_pair,macro_target,5,0.23593042499135625,0.009027762297942582,0.32147005934829753,0.010218594238605508,0.00206804469939158,52590.8,623.8
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_assay_pair,macro_assay_pair,5,0.42070415599369576,0.01414464644059403,0.43564935579419845,0.012214886794012138,-0.012653340588561263,52590.8,13694.8
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_target,micro,5,0.19453307933043493,0.012429030832881587,0.44038776167259536,0.012298869791658519,0.0011176721441842395,52590.8,1.0
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_target,macro_target,5,0.23311698956191468,0.00714884016252956,0.3174090255363605,0.010160255735590222,0.00051209657509634,52590.8,623.8
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_target,macro_assay_pair,5,0.4177845735427934,0.008756420082939153,0.432860955614775,0.007775778081774539,0.0016074689136968,52590.8,13694.8
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,micro,5,0.19613191081839326,0.015268169480977317,0.4362472873610937,0.01995758460073548,-0.00022190207833464002,52590.8,1.0
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,macro_target,5,0.23784029282473185,0.009942847233627289,0.3230585850813427,0.011705482125735193,0.00155217118875496,52590.8,623.8
IC50,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,macro_assay_pair,5,0.4221683740644827,0.015258508163475917,0.4371613350257072,0.013015206990510238,-0.006365294685860781,52590.8,13694.8
IC50,method_comparison,ours_rerun_same_split,deming_bias_fallback,micro,5,0.289027388677361,0.032883061920073633,3.164104016327111,1.8460924117088853,-0.003178454454401079,52590.8,1.0
IC50,method_comparison,ours_rerun_same_split,deming_bias_fallback,macro_target,5,0.34621562971730835,0.02876908674330401,0.6311908825451221,0.0832335903979435,-0.01860541777240026,52590.8,623.8
IC50,method_comparison,ours_rerun_same_split,deming_bias_fallback,macro_assay_pair,5,0.4990496271863633,0.02456107415782072,0.5283197623908218,0.02996257165807779,0.0025449028591146205,52590.8,13694.8
IC50,method_comparison,ours_rerun_same_split,odr_tls_bias_fallback,micro,5,0.28857139163453965,0.03298236580976644,3.164023257219591,1.8461539917961365,-0.0032112134658696,52590.8,1.0
IC50,method_comparison,ours_rerun_same_split,odr_tls_bias_fallback,macro_target,5,0.34523937903653823,0.028857881031623574,0.6305984286721183,0.08334264927363298,-0.01854903213279028,52590.8,623.8
IC50,method_comparison,ours_rerun_same_split,odr_tls_bias_fallback,macro_assay_pair,5,0.4984533777242655,0.024566232298038303,0.5276934789503168,0.029968331110835716,0.0025002278795756006,52590.8,13694.8
IC50,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,micro,5,0.19289039891551607,0.0124643788539967,0.44850659876890003,0.010933573522871314,0.0039002510280310198,52590.8,1.0
IC50,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,macro_target,5,0.23052938187849287,0.007179820189797463,0.3225664537820501,0.010396544418272466,0.0039636046177783,52590.8,623.8
IC50,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,macro_assay_pair,5,0.4189572391982271,0.00840015673007682,0.4355194379925035,0.007148552187891513,0.00424617359821256,52590.8,13694.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k1,micro,5,0.6240712726675012,0.10623629633896466,3.382496254499988,1.8691362870005193,-0.002499358781865324,52590.8,1.0
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k1,macro_target,5,0.8538244713072889,0.12252687507005065,1.309157498073207,0.2435837212584585,0.02589374448980016,52590.8,623.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k1,macro_assay_pair,5,1.1330381138339636,0.2761131794174496,1.1556667088556474,0.2739883284404603,-0.0028298643183750196,52590.8,13694.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k20,micro,5,0.5177812565952135,0.07447016527034105,1.745779783784543,1.0179683134733033,0.02094366023163686,52590.8,1.0
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k20,macro_target,5,0.7338795698633847,0.13482977953675684,1.071312884310626,0.29375453365884857,0.10216260059972301,52590.8,623.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k20,macro_assay_pair,5,0.859370239969115,0.18546812442086302,0.8790375813875956,0.18330700346656398,0.07832783954454929,52590.8,13694.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k5,micro,5,0.5606563420119594,0.08773029995847197,2.551098015756053,1.455623615280915,0.015603393651252842,52590.8,1.0
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k5,macro_target,5,0.8467982810346172,0.15491575616428727,1.2810457478599873,0.32159586569508525,0.1225447400716414,52590.8,623.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k5,macro_assay_pair,5,0.9738947661678561,0.21842039995950985,0.9947604612742558,0.21627795120491858,0.05284606505802405,52590.8,13694.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k1,micro,5,0.4488947875632311,0.020372768269424475,0.8849525066252026,0.012988271803967078,0.006045723315694159,52590.8,1.0
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k1,macro_target,5,0.5619305633021568,0.015059048373558398,0.6906392009199758,0.01766095130676607,0.00051003163065276,52590.8,623.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k1,macro_assay_pair,5,0.6473950594612587,0.00785311927977782,0.6638977762518793,0.005993672180190572,0.0008834115561126199,52590.8,13694.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k20,micro,5,0.3881185366409033,0.006809098318977981,0.7405022256363913,0.013839561368886451,-0.0004942967750913602,52590.8,1.0
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k20,macro_target,5,0.46465329727198235,0.012598351336144868,0.5733382687007409,0.014506212672519487,-3.287495836255071e-05,52590.8,623.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k20,macro_assay_pair,5,0.5525534340862326,0.014782567295866909,0.569275736936736,0.01706893365109943,-7.055332694164363e-05,52590.8,13694.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k5,micro,5,0.4060771590411556,0.010287726196137605,0.7693491001466474,0.01410136510691903,0.00011756396941705986,52590.8,1.0
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k5,macro_target,5,0.4984999446914883,0.009276875360713525,0.6112033188993913,0.010639838337043817,4.8652071485979985e-05,52590.8,623.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k5,macro_assay_pair,5,0.5719739243360207,0.01277470222550004,0.5886574326493776,0.015250370511302,0.00017900856080045992,52590.8,13694.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k1,micro,5,0.34776740035229753,0.10909645450159315,2.8183752464510947,2.031298392286587,0.006256897439264742,52590.8,1.0
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k1,macro_target,5,0.44088396679459885,0.10312798888243498,0.7267137328637429,0.2278624487414982,0.013044539254988038,52590.8,623.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k1,macro_assay_pair,5,0.9636144647786165,0.29362889723367797,0.9798853869979599,0.29196087040960955,-0.00037944266142841965,52590.8,13694.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k20,micro,5,0.2793682330838652,0.07850158816163287,1.3467272708263323,1.0132661144894333,0.026069700110045578,52590.8,1.0
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k20,macro_target,5,0.38254982669364573,0.06888454792594272,0.6040576923483585,0.1653605681536936,0.04424782259023074,52590.8,623.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k20,macro_assay_pair,5,0.7115678651099104,0.19782574212447157,0.727178930069958,0.1956657180127321,0.07426699517849145,52590.8,13694.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,micro,5,0.30855665441321045,0.09249855404766819,1.9875456506471405,1.4216071565556414,0.019730064203483562,52590.8,1.0
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,macro_target,5,0.45013840662128446,0.11972605965528557,0.7224387334990833,0.23347365856251498,0.0776496683732959,52590.8,623.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,macro_assay_pair,5,0.8177788526918143,0.2364344449358848,0.8337537866123992,0.23448454899844912,0.048895329630415596,52590.8,13694.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,micro,5,0.20868639248526571,0.017475088399699377,0.46263252336494326,0.020892344928625677,0.00123480801980728,52590.8,1.0
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_target,5,0.262545081926773,0.007609403923614027,0.35063345978784366,0.010010157845498274,0.00062992103532822,52590.8,623.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_assay_pair,5,0.4645403122378996,0.017260069660238405,0.4796671873799074,0.014443465660772732,0.0017241588425689202,52590.8,13694.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_ridge_delta,micro,5,0.3865938776836674,0.006876412745098126,0.7088653930783736,0.006285941895750591,2.7855041176642832e-08,52590.8,1.0
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_ridge_delta,macro_target,5,0.47472529560605564,0.011696667910448062,0.5760464915095029,0.013364603032285123,3.046519128253841e-08,52590.8,623.8
IC50,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_ridge_delta,macro_assay_pair,5,0.5706494160757384,0.005734975766198083,0.5875055270501802,0.008024299678697366,3.1962963441772526e-08,52590.8,13694.8
IC50,ours,ours_main_same_split,gauge_calibration_selector,micro,5,0.19061907142599072,0.011359572433868214,0.4221565151917204,0.01222083955785392,0.00100006393937186,52590.8,1.0
IC50,ours,ours_main_same_split,gauge_calibration_selector,macro_target,5,0.23064455567378633,0.008219781127988325,0.31240270447382323,0.00992321895441414,0.0005494121921590801,52590.8,623.8
IC50,ours,ours_main_same_split,gauge_calibration_selector,macro_assay_pair,5,0.4033225294505086,0.008371691622267306,0.41833212673828263,0.007652901651720147,0.00135173801843402,52590.8,13694.8
IC50,ours,ours_main_same_split,gauge_calibration_selector_micro,micro,5,0.19061907142599072,0.011359572433868214,0.4221565151917204,0.01222083955785392,0.00100006393937186,52590.8,1.0
IC50,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_target,5,0.23064455567378633,0.008219781127988325,0.31240270447382323,0.00992321895441414,0.0005494121921590801,52590.8,623.8
IC50,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_assay_pair,5,0.4033225294505086,0.008371691622267306,0.41833212673828263,0.007652901651720147,0.00135173801843402,52590.8,13694.8
IC50,ours,ours_main_same_split,somol_gauge_graph_blend,micro,5,0.19045996380229813,0.011438061118155223,0.42232419913296726,0.012310804036725876,0.00098440604776218,52590.8,1.0
IC50,ours,ours_main_same_split,somol_gauge_graph_blend,macro_target,5,0.23049388208081414,0.008052488973838581,0.3122977914292616,0.009902922083642537,0.0005460998357520601,52590.8,623.8
IC50,ours,ours_main_same_split,somol_gauge_graph_blend,macro_assay_pair,5,0.402841293244244,0.00843365987936351,0.41784583978513135,0.007681450794686168,0.00133068643508146,52590.8,13694.8
IC50,ours,ours_main_same_split,somol_gauge_graph_blend_micro,micro,5,0.19045996380229813,0.011438061118155223,0.42232419913296726,0.012310804036725876,0.00098440604776218,52590.8,1.0
IC50,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_target,5,0.23049388208081414,0.008052488973838581,0.3122977914292616,0.009902922083642537,0.0005460998357520601,52590.8,623.8
IC50,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_assay_pair,5,0.402841293244244,0.00843365987936351,0.41784583978513135,0.007681450794686168,0.00133068643508146,52590.8,13694.8
IC50,ours,ours_main_same_split,somol_guarded_stack,micro,5,0.18999806531382102,0.012110183825050275,0.42152543815638593,0.013761449531127436,0.00029643306477859473,52590.8,1.0
IC50,ours,ours_main_same_split,somol_guarded_stack,macro_target,5,0.23020241148187054,0.008305175358772456,0.3120663546074175,0.010054573831534264,0.00092530870967554,52590.8,623.8
IC50,ours,ours_main_same_split,somol_guarded_stack,macro_assay_pair,5,0.4009693696674619,0.00923767371468211,0.4159644532868958,0.007754992827995677,-0.00176984753040764,52590.8,13694.8
IC50,ours,ours_main_same_split,somol_guarded_stack_micro,micro,5,0.18999806531382102,0.012110183825050275,0.42152543815638593,0.013761449531127436,0.00029643306477859473,52590.8,1.0
IC50,ours,ours_main_same_split,somol_guarded_stack_micro,macro_target,5,0.23020241148187054,0.008305175358772456,0.3120663546074175,0.010054573831534264,0.00092530870967554,52590.8,623.8
IC50,ours,ours_main_same_split,somol_guarded_stack_micro,macro_assay_pair,5,0.4009693696674619,0.00923767371468211,0.4159644532868958,0.007754992827995677,-0.00176984753040764,52590.8,13694.8
IC50,ours,ours_main_same_split,somol_robust_blend_bucket,micro,5,0.18747192589121944,0.012139494606661274,0.42415024302453297,0.013874120139150486,0.00207322886847986,52590.8,1.0
IC50,ours,ours_main_same_split,somol_robust_blend_bucket,macro_target,5,0.22645991251272063,0.00905510508281205,0.3115576930729379,0.010509664027172561,0.00292753804135176,52590.8,623.8
IC50,ours,ours_main_same_split,somol_robust_blend_bucket,macro_assay_pair,5,0.3997058951362072,0.009142861932811514,0.4154957138174701,0.007643774824497873,-0.0009399152626112,52590.8,13694.8
IC50,ours,ours_main_same_split,somol_stack,micro,5,0.19002625327010753,0.011960208494076682,0.42071945632321095,0.013773592453214674,0.00016294503621721998,52590.8,1.0
IC50,ours,ours_main_same_split,somol_stack,macro_target,5,0.2304074355232096,0.008390913352846618,0.3122476422802862,0.009867541404723946,0.0009562881324414599,52590.8,623.8
IC50,ours,ours_main_same_split,somol_stack,macro_assay_pair,5,0.4008869328075887,0.009916598327721154,0.41587374951937106,0.008678839301268153,-0.0022011652888352397,52590.8,13694.8
IC50,ours,ours_main_same_split,somol_stack_micro,micro,5,0.19002625327010753,0.011960208494076682,0.42071945632321095,0.013773592453214674,0.00016294503621721998,52590.8,1.0
IC50,ours,ours_main_same_split,somol_stack_micro,macro_target,5,0.2304074355232096,0.008390913352846618,0.3122476422802862,0.009867541404723946,0.0009562881324414599,52590.8,623.8
IC50,ours,ours_main_same_split,somol_stack_micro,macro_assay_pair,5,0.4008869328075887,0.009916598327721154,0.41587374951937106,0.008678839301268153,-0.0022011652888352397,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_assay_pair,micro,5,0.19150599535732135,0.01219614397498003,0.4242161737778196,0.014362902805254917,0.00099804081753054,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_assay_pair,macro_target,5,0.23118793659117584,0.007998618709369585,0.31350492641241146,0.009443898910858135,0.0005467419849100999,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_assay_pair,macro_assay_pair,5,0.40579435670579816,0.008190822787103123,0.4207834423606589,0.0066245129530247615,0.0013319207666093401,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_target,micro,5,0.1904626799713986,0.012762714314813772,0.4228395237153393,0.017168721050752945,0.0010286981882901198,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_target,macro_target,5,0.23097942215095504,0.007913165960013872,0.31287036260059375,0.010584548985001226,0.00048367985723880006,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_target,macro_assay_pair,5,0.40213605585367185,0.013900589819160925,0.41718837458397273,0.012188412875748452,0.001393570004262,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,micro,5,0.19102124839627638,0.012924744607064784,0.4252173323468741,0.017430265510034116,0.0009495871933176385,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_target,5,0.230705536215635,0.0074264799455459616,0.312855985457694,0.010125847203272064,0.0005026276946677001,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_assay_pair,5,0.4043355585313856,0.014921698174189818,0.41936976007497273,0.013300970534845054,0.00128865461924406,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector_macro_assay_pair,micro,5,0.19177672324316858,0.012919845889791098,0.42411547798473404,0.016290456465048498,0.00120384282879838,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector_macro_assay_pair,macro_target,5,0.23106299115354528,0.008019255974933316,0.3131848089682412,0.009213639230143903,0.0007755367183631747,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector_macro_assay_pair,macro_assay_pair,5,0.4067872716471947,0.011589461991283056,0.4217723039952257,0.009609323110788258,0.0021645646444788,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector_macro_target,micro,5,0.19102124839627638,0.012924744607064784,0.4252173323468741,0.017430265510034116,0.0009495871933176385,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector_macro_target,macro_target,5,0.230705536215635,0.0074264799455459616,0.312855985457694,0.010125847203272064,0.0005026276946677001,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector_macro_target,macro_assay_pair,5,0.4043355585313856,0.014921698174189818,0.41936976007497273,0.013300970534845054,0.00128865461924406,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector_micro,micro,5,0.1923016973875439,0.013832960021143462,0.42427375244412036,0.01628826740670832,0.0028226734968246803,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector_micro,macro_target,5,0.23206859975331334,0.007207786785132908,0.3140977973809487,0.009011910401477505,0.00104050664671404,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector_micro,macro_assay_pair,5,0.4087134755260201,0.012313038028661755,0.42377040423134205,0.009741730123423983,0.0072666115906886595,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,somol_gauge_graph_blend_macro_assay_pair,micro,5,0.19051526727742762,0.011403251190710045,0.4224079250577309,0.012324655787689934,0.00098684894342366,52590.8,1.0
