scenario,route_group,source_type,method,scope,n_runs,mean_mae,std_mae,mean_rmse,std_rmse,mean_bias,mean_n,mean_groups
all,ours,ours_main_same_split,somol_stack_micro,micro,20,0.19159298853632437,0.03483539594106772,0.43527741768444833,0.05594696144232571,-0.00044454068939462504,24633.1,1.0
all,ours,ours_main_same_split,somol_stack_micro,macro_target,20,0.2633242014127548,0.07740763770986339,0.34431795689917816,0.08207749560753519,0.003541564602679479,24633.1,243.6
all,ours,ours_main_same_split,somol_stack_micro,macro_assay_pair,20,0.34096137168803803,0.10139694134977642,0.3631638138030223,0.10373644528388314,-0.00010327780447430944,24633.1,9280.1
all,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,micro,20,0.19338165507496977,0.035040024554055485,0.44224143762311163,0.05852117007238361,-0.0003116412578561308,24633.1,1.0
all,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_target,20,0.26257559730669267,0.07867462198586463,0.3441770883293021,0.08427882563995764,0.004036375765099234,24633.1,243.6
all,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_assay_pair,20,0.346726620454885,0.1039858087313518,0.36914517783208034,0.10582142693513477,0.000678671691049431,24633.1,9280.1
assay_node_low_degree_1_9,classic,ours_rerun_same_split,identity_bias,macro_target,20,0.31949358931598854,0.05971848845734229,0.3677701571568992,0.06309499162517497,-3.912776992744082e-19,809.8,69.65
assay_node_low_degree_1_9,classic,ours_rerun_same_split,identity_bias,micro,20,0.3955510540661218,0.1894802663751495,0.6780006593038002,0.25584230967475113,1.812128389767425e-19,809.8,1.0
assay_node_low_degree_1_9,classic,ours_rerun_same_split,identity_bias,macro_assay_pair,20,0.41561189349550987,0.200222459937463,0.41798190540363017,0.20060289144671808,1.8286844805174687e-18,809.8,752.7
assay_node_low_degree_1_9,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_target,20,0.31949358931598854,0.05971848845734229,0.3677701571568992,0.06309499162517497,-3.912776992744082e-19,809.8,69.65
assay_node_low_degree_1_9,classic,ours_rerun_same_split,pair_affine_bias_fallback,micro,20,0.3955510540661218,0.1894802663751495,0.6780006593038002,0.25584230967475113,1.812128389767425e-19,809.8,1.0
assay_node_low_degree_1_9,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_assay_pair,20,0.41561189349550987,0.200222459937463,0.41798190540363017,0.20060289144671808,1.8286844805174687e-18,809.8,752.7
assay_node_low_degree_1_9,classic,ours_rerun_same_split,pair_isotonic,micro,20,0.5776592108721419,0.17720004225693636,0.7806819257591969,0.2115705903273067,-0.02426963969019949,809.8,1.0
assay_node_low_degree_1_9,classic,ours_rerun_same_split,pair_isotonic,macro_target,20,0.5782953266659512,0.17731338809499955,0.6391602926595339,0.19254936460535044,0.025979744274484684,809.8,69.65
assay_node_low_degree_1_9,classic,ours_rerun_same_split,pair_isotonic,macro_assay_pair,20,0.5889080176483467,0.1855717777391893,0.5922375998239159,0.18699597672616747,-0.014129354935109206,809.8,752.7
assay_node_low_degree_1_9,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,macro_target,20,0.36322599142223577,0.12152904835986185,0.41481088591422266,0.12909947196825017,-0.006650267589960149,809.8,69.65
assay_node_low_degree_1_9,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,micro,20,0.41907326411765694,0.1897066753439313,0.7043805039891158,0.24406811400501383,-0.0073427187127950875,809.8,1.0
assay_node_low_degree_1_9,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,macro_assay_pair,20,0.435935291517323,0.1962146736500606,0.438236620936884,0.1964617574703551,-0.010182367511074047,809.8,752.7
assay_node_low_degree_1_9,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,macro_target,20,0.3325812899946721,0.10838419276919421,0.3880725372419237,0.11107718824025,-0.019421651254366533,809.8,69.65
assay_node_low_degree_1_9,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,micro,20,0.40958354103812544,0.19391192378225153,0.7045836328045133,0.25875251127002646,-0.011759216288689922,809.8,1.0
assay_node_low_degree_1_9,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,macro_assay_pair,20,0.4312761559241335,0.21165937015475514,0.4351379186311757,0.2143578157623347,-0.021125202083062514,809.8,752.7
assay_node_low_degree_1_9,missing_modality,ours_rerun_same_split,missing_metadata_pair_or_global_delta,macro_target,20,0.4232891743270305,0.16855485218143276,0.47343209251693735,0.16722475421551714,0.0,809.8,69.65
assay_node_low_degree_1_9,missing_modality,ours_rerun_same_split,missing_metadata_pair_or_global_delta,micro,20,0.4513939561573957,0.19571220577364992,0.7677803838089384,0.25731353177871397,0.0,809.8,1.0
assay_node_low_degree_1_9,missing_modality,ours_rerun_same_split,missing_metadata_pair_or_global_delta,macro_assay_pair,20,0.4767243017721169,0.21792960193340108,0.4789960103593153,0.21846242985783723,7.191891250663094e-19,809.8,752.7
assay_node_low_degree_1_9,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,micro,20,0.9451558066136778,0.5317743972886687,3.1311579900350015,4.758645309462889,-0.045696450403989,809.8,1.0
assay_node_low_degree_1_9,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,macro_assay_pair,20,0.9759753983871168,0.5491105067254883,0.9795425572903353,0.5490720960284451,-0.05280537808150239,809.8,752.7
assay_node_low_degree_1_9,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,macro_target,20,0.9870136222059251,0.49417798376177635,1.3249871131365314,0.8861065779960924,-0.034508975165678774,809.8,69.65
assay_node_low_degree_1_9,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_target,20,0.6537654043313286,0.2150998748765601,0.705808512836283,0.22868534000917112,5.549495545416491e-07,809.8,69.65
assay_node_low_degree_1_9,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,micro,20,0.7305431385063309,0.22893446143339335,1.069522398506391,0.4190647805134415,1.8228340754615296e-07,809.8,1.0
assay_node_low_degree_1_9,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_assay_pair,20,0.7507468618013894,0.23239545194411593,0.7524199715274894,0.2323716473067319,1.5612431226103384e-07,809.8,752.7
assay_node_low_degree_1_9,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_target,20,0.34752676410595107,0.09896123613121655,0.3889650809101046,0.0991974147670887,0.004001205414426474,809.8,69.65
assay_node_low_degree_1_9,ours,ours_main_same_split,gauge_calibration_selector_micro,micro,20,0.40895273083183953,0.19290241543902978,0.6747785353499538,0.2589146709272927,0.00891054826885343,809.8,1.0
assay_node_low_degree_1_9,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_assay_pair,20,0.4272932713795944,0.20349433567188943,0.4296612680573557,0.20379269891066876,0.009184772455196312,809.8,752.7
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_target,20,0.35125021379703936,0.10225423012476315,0.3947742959524548,0.10223626379034774,0.008891408048784596,809.8,69.65
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_gauge_graph_blend_micro,micro,20,0.4139841589983176,0.19370757894898102,0.6760410027731683,0.26300181960854113,0.013092736619986325,809.8,1.0
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_assay_pair,20,0.433644880700114,0.2047721513751352,0.43609488559369736,0.20491383805160646,0.013748422232247376,809.8,752.7
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_guarded_stack_micro,macro_target,20,0.33625200133140176,0.08361055546273219,0.37920646662863855,0.08263928085285185,0.005236074179047713,809.8,69.65
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_guarded_stack_micro,micro,20,0.40185381806838255,0.18588755023661294,0.6613667106065565,0.24708190160395374,0.008202732521263429,809.8,1.0
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_guarded_stack_micro,macro_assay_pair,20,0.4212196286637514,0.1963476983935278,0.42367070369634563,0.19652732387460334,0.008331329020869367,809.8,752.7
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_robust_blend_bucket,macro_target,20,0.33189616730208255,0.08308943070779143,0.3750950544419179,0.08223491981360345,0.004068528082487819,809.8,69.65
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_robust_blend_bucket,micro,20,0.3973554737407116,0.18810790957057383,0.6598002892075104,0.2463269368985635,0.0074591657188775445,809.8,1.0
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_robust_blend_bucket,macro_assay_pair,20,0.41639788653464044,0.1984906773803537,0.418854344481808,0.19872316238560112,0.007516078677829734,809.8,752.7
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_stack_micro,macro_target,20,0.35006302402008105,0.10319594130097394,0.3939186381293724,0.10354249482718643,0.007165020506130717,809.8,69.65
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_stack_micro,micro,20,0.41011609924712744,0.18638567717463372,0.67012204727232,0.24762665701019398,0.009424793704414416,809.8,1.0
assay_node_low_degree_1_9,ours,ours_main_same_split,somol_stack_micro,macro_assay_pair,20,0.4288412775672182,0.19628071042280118,0.4312579230734596,0.19640421989507298,0.009580638637378408,809.8,752.7
assay_node_low_degree_1_9,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_target,20,0.3478644514595006,0.10487323537350056,0.3925995536862513,0.10882071398600975,0.01168199792787375,809.8,69.65
assay_node_low_degree_1_9,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,micro,20,0.4224165350112713,0.1861713520909068,0.6817830365594552,0.2658104142022998,0.0157617484932929,809.8,1.0
assay_node_low_degree_1_9,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_assay_pair,20,0.44330306463249614,0.19691768992758754,0.44568452482772847,0.19702019038068205,0.01667173018546707,809.8,752.7
assay_node_ood_unseen,classic,ours_rerun_same_split,identity_bias,macro_target,20,0.39581962427492484,0.19612343410155242,0.4534949046036658,0.21632957771876693,0.0,3759.8,62.8
assay_node_ood_unseen,classic,ours_rerun_same_split,identity_bias,macro_assay_pair,20,0.44806822839624816,0.2821260540984133,0.4488077187983614,0.28299033575520555,-7.450385703368066e-19,3759.8,3701.7
assay_node_ood_unseen,classic,ours_rerun_same_split,identity_bias,micro,20,0.4484762398105738,0.28222873030726864,0.685684027686712,0.3673564718742644,0.0,3759.8,1.0
assay_node_ood_unseen,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_target,20,0.39581962427492484,0.19612343410155242,0.4534949046036658,0.21632957771876693,0.0,3759.8,62.8
assay_node_ood_unseen,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_assay_pair,20,0.44806822839624816,0.2821260540984133,0.4488077187983614,0.28299033575520555,-7.450385703368066e-19,3759.8,3701.7
assay_node_ood_unseen,classic,ours_rerun_same_split,pair_affine_bias_fallback,micro,20,0.4484762398105738,0.28222873030726864,0.685684027686712,0.3673564718742644,0.0,3759.8,1.0
assay_node_ood_unseen,classic,ours_rerun_same_split,pair_isotonic,macro_target,20,0.6632617292216096,0.40860966553130706,0.7244281879195151,0.4058080695514299,0.0525815948031671,3759.8,62.8
assay_node_ood_unseen,classic,ours_rerun_same_split,pair_isotonic,micro,20,0.6667695936520959,0.39344532884027617,0.8642881232207562,0.46429695941897214,0.012446177219456539,3759.8,1.0
assay_node_ood_unseen,classic,ours_rerun_same_split,pair_isotonic,macro_assay_pair,20,0.6749448766288528,0.4105567391805136,0.6756682080401994,0.41108016150083837,0.02450512511619125,3759.8,3701.7
